TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,welcome_image.started,welcome_image.stopped,welcome_text.started,welcome_text.stopped,general_instructions_text.started,general_instructions_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,general_instructions_4_key.keys,general_instructions_4_key.rt,general_instructions_4_key.started,general_instructions_4_key.stopped,general_instructions_4_continue.started,general_instructions_4_continue.stopped,general_instructions_4_text.started,general_instructions_4_text.stopped,start_practice_text.started,start_practice_text.stopped,start_practice_block.started,start_practice_block.stopped,enc_fx_interior_practice.started,enc_fx_interior_practice.stopped,enc_fx_cross_practice.started,enc_fx_cross_practice.stopped,enc_fx_key_practice.keys,enc_fx_key_practice.started,enc_fx_key_practice.stopped,enc_fx_text_block_practice.started,enc_fx_text_block_practice.stopped,enc_fx_instructions_text_practice.started,enc_fx_instructions_text_practice.stopped,enc_trial_interior_practice.started,enc_trial_interior_practice.stopped,enc_trial_main_image_practice.started,enc_trial_main_image_practice.stopped,enc_trial_key_practice.keys,enc_trial_key_practice.rt,enc_trial_key_practice.started,enc_trial_key_practice.stopped,enc_trial_text_block_practice.started,enc_trial_text_block_practice.stopped,enc_trial_instructions_text_practice.started,enc_trial_instructions_text_practice.stopped,enc_practice_feedback_interior.started,enc_practice_feedback_interior.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,enc_practice_feedback_block.started,enc_practice_feedback_block.stopped,start_recognition_text.started,start_recognition_text.stopped,block_title_text.started,block_title_text.stopped,rec_fx_interior_practice.started,rec_fx_interior_practice.stopped,rec_fx_cross_practice.started,rec_fx_cross_practice.stopped,rec_fx_key_practice.keys,rec_fx_key_practice.started,rec_fx_key_practice.stopped,rec_fx_text_block_practice.started,rec_fx_text_block_practice.stopped,rec_fx_instructions_text_practice.started,rec_fx_instructions_text_practice.stopped,rec_trial_interior_practice.started,rec_trial_interior_practice.stopped,rec_trial_main_image_practice.started,rec_trial_main_image_practice.stopped,rec_trial_key_practice.keys,rec_trial_key_practice.rt,rec_trial_key_practice.started,rec_trial_key_practice.stopped,rec_trial_text_block_practice.started,rec_trial_text_block_practice.stopped,rec_trial_instructions_text_practice.started,rec_trial_instructions_text_practice.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,coming_up_next_text.started,coming_up_next_text.stopped,wait_for_last_scan_text.started,wait_for_last_scan_text.stopped,wait_for_last_scan_continue.keys,wait_for_last_scan_continue.rt,wait_for_last_scan_continue.started,wait_for_last_scan_continue.stopped,trigger_time,start_MR_text.started,start_MR_text.stopped,MR_trigger.keys,MR_trigger.rt,MR_trigger.started,MR_trigger.stopped,trigger,start_enc_run_text.started,start_enc_run_text.stopped,encoding_title_text.started,encoding_title_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,encoding_baseline_interior.started,encoding_baseline_interior.stopped,encoding_baseline_text_block.started,encoding_baseline_text_block.stopped,encoding_baseline_instructions_text.started,encoding_baseline_instructions_text.stopped,enc_loop_start_time,enc_fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_fx_text_block.started,enc_fx_text_block.stopped,enc_fx_instructions_text.started,enc_fx_instructions_text.stopped,enc_trial_start_time,enc_stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,enc_trial_text_block.started,enc_trial_text_block.stopped,enc_trial_instructions_text.started,enc_trial_instructions_text.stopped,math_problem.started,math_problem.stopped,math_solution.started,math_solution.stopped,filler_task_resp.keys,filler_task_resp.corr,filler_task_resp.rt,filler_task_resp.started,filler_task_resp.stopped,recognition_baseline_interior.started,recognition_baseline_interior.stopped,recognition_baseline_text_block.started,recognition_baseline_text_block.stopped,recognition_baseline_instructions_text.started,recognition_baseline_instructions_text.stopped,rec_loop_start_time,rec_fx_start_time,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_start_time,rec_stimulus_start_time,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,ID,Session,Stimuli Table,Practice,date,expName,psychopyVersion,frameRate,
26,1000,None,2,LOC,TARGET,1,1,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,stimuli/fractals/45c.jpg,-0.381760878847346,-0.0545628795244732,-0.232084247399992,0.19967352515561,-0.131096176372967,-0.290366753450552,0.224738351144348,0.28510346084000504,52.0,LLP,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.6763355458388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
26,1000,None,2,LOC,TARGET,1,1,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,stimuli/fractals/45c.jpg,-0.381760878847346,-0.0545628795244732,-0.232084247399992,0.19967352515561,-0.131096176372967,-0.290366753450552,0.224738351144348,0.28510346084000504,52.0,LLP,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.3933224435896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
26,1000,None,2,LOC,TARGET,1,1,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,stimuli/fractals/45c.jpg,-0.381760878847346,-0.0545628795244732,-0.232084247399992,0.19967352515561,-0.131096176372967,-0.290366753450552,0.224738351144348,0.28510346084000504,52.0,LLP,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0933664753102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
26,1000,None,2,LOC,TARGET,1,1,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,stimuli/fractals/45c.jpg,-0.381760878847346,-0.0545628795244732,-0.232084247399992,0.19967352515561,-0.131096176372967,-0.290366753450552,0.224738351144348,0.28510346084000504,52.0,LLP,stimuli/fractals/45b.jpg,-0.381760878847346,-0.0545628795244732,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.1702757399762,None,957.1702757399762,None,None,,957.1702757399762,None,957.1702757399762,None,957.1702757399762,None,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.8104881066829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4469929966144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.5264801281737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.1702426970005,None,961.1702426970005,None,None,961.1702426970005,None,961.1702426970005,None,961.1702426970005,None,338.4373403401114,338.46301065851003,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.226517500123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.9435069593601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.6436319336062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.3595652973745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0599033862818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
27,1000,None,2,LOC,LURE,1,1,stimuli/fractals/112c.jpg,0.0824470617524571,0.365720912836354,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,0.27896030212406797,0.0544879143470137,0.158804315080755,-0.12415442461858699,0.0824470617524571,0.365720912836354,-0.33359085835094104,-0.18306701585564103,56.0,LLP,stimuli/fractals/112c.jpg,0.27896030212406797,0.0544879143470137,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.1868963727029,None,962.1868963727029,None,c,2.407452299608849,962.1868963727029,None,962.1868963727029,None,962.1868963727029,None,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.7767775793327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4632155763684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.4937857373152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2098689472768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.9097910529235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1868648666423,None,966.1868648666423,None,None,966.1868648666423,None,966.1868648666423,None,966.1868648666423,None,344.45419406692963,344.48030009202193,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.6267986986786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.3268250562251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.042904423899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.7599197541131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
28,2000,None,2,LOC,FOIL,1,1,stimuli/fractals/108b.jpg,0.342231204294026,0.28227214584827504,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,-0.316096281715219,0.257229887476937,-0.10331457399518801,-0.100359806624994,-0.156287337317038,0.31134621695429704,0.342231204294026,0.28227214584827504,57.0,LLP,stimuli/fractals/108b.jpg,-0.316096281715219,0.257229887476937,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.2035006120568,None,968.2035006120568,None,c,1.6628970315214247,968.2035006120568,None,968.2035006120568,None,968.2035006120568,None,,,,,,,,,,,,,,,714943,1,0,1,2021_Feb_04_0936,TérKépÉsz,2020.2.9,59.553092801112555,
