TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_MR_text.started,start_MR_text.stopped,start_MR_trigger.keys,start_MR_trigger.rt,start_MR_trigger.started,start_MR_trigger.stopped,trigger_time,triggers,start_enc_run_text.started,start_enc_run_text.stopped,loop_start_time,fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.rt,enc_fx_key.started,enc_fx_key.stopped,trial_start_time,stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,enc_run_end_continue.started,enc_run_end_continue.stopped,ID,practice,date,expName,psychopyVersion,frameRate,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.248698399984278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.548749700014014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.815640499989968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.132705600000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.448699900007341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.732725500012748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.032705400022678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.332707200024743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.665708900021855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.948709000018425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.248651499976404,,,,,53.59612229996128,None,53.59612229996128,None,None,,53.59612229996128,None,14.05851669999538,14.082382499997038,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565644500020426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.882683200004976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.58263880002778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.898643299995456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.183258200006094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.482688200019766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.781644399976358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61265799996909,None,59.61265799996909,None,b,1.131426999985706,59.61265799996909,None,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0837245999719,,,,17.08139210002264,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36571649997495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.731731200008653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0317081999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.331725399999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.615711199992802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.948586800019257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.26564400002826,,,,,62.61257639998803,None,62.61257639998803,None,None,,62.61257639998803,None,19.075421100016683,19.09840830002213,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.498646199994255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.98163499997463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33163750002859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.581643000012264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.831621600023936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.048646099981852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.298676499980502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.53165199997602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.748634000017773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.965638199995738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.62919870001497,None,64.62919870001497,None,b,0.6270291000255384,64.62919870001497,None,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17972259997623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.41370779997669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.613740300002974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_31_1148,TerKepEsz-Encoding_MR,2020.1.3,59.99800805794959,
