,Unnamed: 0,TrialIndex,StimType,Order,Delay,ScannerRun,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,Fill
154,154,155,OLP,1,8,2,,,,-212.132034355964,-212.132034355964,-285.316954888546,-92.70509831248421,-31.358538980296306,-298.356568610482,-285.316954888546,-92.70509831248421,
155,155,156,OLP,1,8,2,,,,-200.739181907658,-222.943447643218,-122.02099292273998,-274.06363729278,-163.391710504508,-251.60117038362702,-122.02099292273998,-274.06363729278,
156,156,157,ERP,2,0,2,,,,-242.705098312484,-176.335575687742,-136.197149921864,-267.30195725651004,-200.739181907658,-222.943447643218,-136.197149921864,-267.30195725651004,
157,157,158,OLP,1,4,2,,,,-188.79611731495098,-233.143788437091,-251.60117038362702,-163.391710504508,-251.60117038362702,-163.391710504508,-251.60117038362702,-163.391710504508,
158,158,159,LLP,2,0,2,,,,-233.143788437091,-188.79611731495098,-46.9303395120693,-296.306502178541,-46.9303395120693,-296.306502178541,-46.9303395120693,-296.306502178541,
159,159,160,ERP,1,5,2,,,,-176.335575687742,-242.705098312484,-274.06363729278,-122.02099292273998,-259.807621135332,-150.0,-274.06363729278,-122.02099292273998,
160,160,161,LLP,2,0,2,,,,-222.943447643218,-200.739181907657,-188.79611731495098,-233.143788437091,-77.6457135307565,-289.77774788672,-188.79611731495098,-233.143788437091,
161,161,162,ERP,1,4,2,,,,-163.391710504508,-251.60117038362702,-233.143788437091,-188.79611731495098,-280.074127949161,-107.51038486359,-233.143788437091,-188.79611731495098,
162,162,163,OLP,2,0,2,,,,-188.79611731495098,-233.143788437091,-251.60117038362702,-163.391710504508,-251.60117038362702,-163.391710504508,-251.60117038362702,-163.391710504508,
163,163,164,OLP,2,0,2,,,,-212.132034355964,-212.132034355964,-285.316954888546,-92.70509831248421,-31.358538980296306,-298.356568610482,-285.316954888546,-92.70509831248421,
164,164,165,OLP,2,0,2,,,,-200.739181907658,-222.943447643218,-122.02099292273998,-274.06363729278,-163.391710504508,-251.60117038362702,-122.02099292273998,-274.06363729278,
165,165,166,ERP,2,0,2,,,,-176.335575687742,-242.705098312484,-274.06363729278,-122.02099292273998,-259.807621135332,-150.0,-274.06363729278,-122.02099292273998,
166,166,167,ERP,2,0,2,,,,-163.391710504508,-251.60117038362702,-233.143788437091,-188.79611731495098,-280.074127949161,-107.51038486359,-233.143788437091,-188.79611731495098,
167,167,168,BL,0,0,2,,,,259.8076211,150.0,,,,,,,
168,168,169,OLP,1,2,3,,,,-150.0,-259.807621135332,-5.510910596163089e-14,-300.0,-251.60117038362702,-163.391710504508,-5.510910596163089e-14,-300.0,
169,169,170,ERP,1,5,3,,,,-136.197149921864,-267.30195725651004,-92.7050983124843,-285.316954888546,-212.132034355964,-212.132034355964,-92.7050983124843,-285.316954888546,
170,170,171,OLP,1,2,3,,,,-122.02099292273998,-274.06363729278,-5.510910596163089e-14,-300.0,-274.06363729278,-122.02099292273998,-5.510910596163089e-14,-300.0,
171,171,172,OLP,2,0,3,,,,-150.0,-259.807621135332,-5.510910596163089e-14,-300.0,-251.60117038362702,-163.391710504508,-5.510910596163089e-14,-300.0,
172,172,173,OLP,1,6,3,,,,-107.51038486359,-280.07412794916,-233.143788437091,-188.79611731495098,-31.358538980296306,-298.356568610482,-233.143788437091,-188.79611731495098,
173,173,174,OLP,2,0,3,,,,-122.02099292273998,-274.06363729278,-5.510910596163089e-14,-300.0,-274.06363729278,-122.02099292273998,-5.510910596163089e-14,-300.0,
174,174,175,LLP,1,8,3,,,,-92.7050983124843,-285.316954888546,92.70509831248421,-285.316954888546,-267.30195725651004,-136.197149921864,92.70509831248421,-285.316954888546,
175,175,176,ERP,2,0,3,,,,-136.197149921864,-267.30195725651004,-92.7050983124843,-285.316954888546,-212.132034355964,-212.132034355964,-92.7050983124843,-285.316954888546,
176,176,177,ERP,1,8,3,,,,-77.6457135307565,-289.77774788672,-31.358538980296306,-298.356568610482,92.70509831248421,-285.316954888546,-31.358538980296306,-298.356568610482,
177,177,178,LLP,1,4,3,,,,-62.3735072453279,-293.444280220142,-163.391710504508,-251.60117038362702,92.70509831248421,-285.316954888546,-163.391710504508,-251.60117038362702,
178,178,179,ERP,1,5,3,,,,-46.9303395120693,-296.306502178541,46.9303395120692,-296.306502178541,-188.79611731495098,-233.143788437091,46.9303395120692,-296.306502178541,
179,179,180,OLP,2,0,3,,,,-107.51038486359,-280.07412794916,-233.143788437091,-188.79611731495098,-31.358538980296306,-298.356568610482,-233.143788437091,-188.79611731495098,
180,180,181,ERP,1,6,3,,,,-31.358538980296306,-298.356568610482,-233.143788437091,-188.79611731495098,-107.51038486359,-280.07412794916,-233.143788437091,-188.79611731495098,
181,181,182,ERP,1,4,3,,,,-15.7007868728833,-299.588860426372,46.9303395120692,-296.306502178541,-176.335575687742,-242.705098312484,46.9303395120692,-296.306502178541,
182,182,183,LLP,2,0,3,,,,-62.3735072453279,-293.444280220142,-163.391710504508,-251.60117038362702,92.70509831248421,-285.316954888546,-163.391710504508,-251.60117038362702,
183,183,184,LLP,2,0,3,,,,-92.7050983124843,-285.316954888546,92.70509831248421,-285.316954888546,-267.30195725651004,-136.197149921864,92.70509831248421,-285.316954888546,
184,184,185,ERP,2,0,3,,,,-46.9303395120693,-296.306502178541,46.9303395120692,-296.306502178541,-188.79611731495098,-233.143788437091,46.9303395120692,-296.306502178541,
185,185,186,ERP,2,0,3,,,,-77.6457135307565,-289.77774788672,-31.358538980296306,-298.356568610482,92.70509831248421,-285.316954888546,-31.358538980296306,-298.356568610482,
186,186,187,ERP,2,0,3,,,,-15.7007868728833,-299.588860426372,46.9303395120692,-296.306502178541,-176.335575687742,-242.705098312484,46.9303395120692,-296.306502178541,
187,187,188,ERP,2,0,3,,,,-31.358538980296306,-298.356568610482,-233.143788437091,-188.79611731495098,-107.51038486359,-280.07412794916,-233.143788437091,-188.79611731495098,
188,188,189,BL,0,0,3,,,,259.8076211,150.0,,,,,,,
189,189,190,ERP,1,6,3,,,,-5.510910596163089e-14,-300.0,200.739181907657,-222.943447643218,163.391710504508,-251.60117038362702,200.739181907657,-222.943447643218,
190,190,191,ERP,1,8,3,,,,15.700786872882901,-299.588860426372,-176.335575687742,-242.705098312484,-176.335575687742,-242.705098312484,-176.335575687742,-242.705098312484,
191,191,192,LLP,1,2,3,,,,31.358538980295897,-298.356568610482,-92.7050983124843,-285.316954888546,-163.391710504508,-251.60117038362702,-92.7050983124843,-285.316954888546,
192,192,193,ERP,1,5,3,,,,46.9303395120692,-296.306502178541,-150.0,-259.807621135332,122.02099292273998,-274.06363729278,-150.0,-259.807621135332,
193,193,194,ERP,1,6,3,,,,62.37350724532761,-293.444280220142,188.79611731495098,-233.143788437091,-15.7007868728833,-299.588860426372,188.79611731495098,-233.143788437091,
194,194,195,LLP,2,0,3,,,,31.358538980295897,-298.356568610482,-92.7050983124843,-285.316954888546,-163.391710504508,-251.60117038362702,-92.7050983124843,-285.316954888546,
195,195,196,LLP,1,8,3,,,,77.6457135307561,-289.777747886721,-92.7050983124843,-285.316954888546,233.143788437091,-188.79611731495098,-92.7050983124843,-285.316954888546,
196,196,197,ERP,2,0,3,,,,-5.510910596163089e-14,-300.0,200.739181907657,-222.943447643218,163.391710504508,-251.60117038362702,200.739181907657,-222.943447643218,
197,197,198,OLP,1,5,3,,,,92.70509831248421,-285.316954888546,-15.7007868728833,-299.588860426372,267.30195725651004,-136.197149921864,-15.7007868728833,-299.588860426372,
198,198,199,ERP,2,0,3,,,,46.9303395120692,-296.306502178541,-150.0,-259.807621135332,122.02099292273998,-274.06363729278,-150.0,-259.807621135332,
199,199,200,ERP,2,0,3,,,,15.700786872882901,-299.588860426372,-176.335575687742,-242.705098312484,-176.335575687742,-242.705098312484,-176.335575687742,-242.705098312484,
200,200,201,ERP,2,0,3,,,,62.37350724532761,-293.444280220142,188.79611731495098,-233.143788437091,-15.7007868728833,-299.588860426372,188.79611731495098,-233.143788437091,
201,201,202,LLP,1,4,3,,,,107.51038486359,-280.074127949161,242.705098312484,-176.335575687742,200.739181907657,-222.943447643218,242.705098312484,-176.335575687742,
202,202,203,LLP,1,4,3,,,,122.02099292273998,-274.06363729278,274.06363729278,-122.02099292273998,15.700786872882901,-299.588860426372,274.06363729278,-122.02099292273998,
203,203,204,OLP,2,0,3,,,,92.70509831248421,-285.316954888546,-15.7007868728833,-299.588860426372,267.30195725651004,-136.197149921864,-15.7007868728833,-299.588860426372,
204,204,205,LLP,2,0,3,,,,77.6457135307561,-289.777747886721,-92.7050983124843,-285.316954888546,233.143788437091,-188.79611731495098,-92.7050983124843,-285.316954888546,
205,205,206,OLP,1,2,3,,,,136.197149921864,-267.30195725651004,222.943447643218,-200.739181907658,-77.6457135307565,-289.77774788672,222.943447643218,-200.739181907658,
206,206,207,LLP,2,0,3,,,,107.51038486359,-280.074127949161,242.705098312484,-176.335575687742,200.739181907657,-222.943447643218,242.705098312484,-176.335575687742,
207,207,208,LLP,2,0,3,,,,122.02099292273998,-274.06363729278,274.06363729278,-122.02099292273998,15.700786872882901,-299.588860426372,274.06363729278,-122.02099292273998,
208,208,209,OLP,2,0,3,,,,136.197149921864,-267.30195725651004,222.943447643218,-200.739181907658,-77.6457135307565,-289.77774788672,222.943447643218,-200.739181907658,
209,209,210,BL,0,0,3,,,,259.8076211,150.0,,,,,,,
210,210,211,LLP,1,4,3,,,,150.0,-259.807621135332,-46.9303395120693,-296.306502178541,267.30195725651004,-136.197149921864,-46.9303395120693,-296.306502178541,
211,211,212,LLP,1,8,3,,,,163.391710504508,-251.60117038362702,107.51038486359,-280.074127949161,92.70509831248421,-285.316954888546,107.51038486359,-280.074127949161,
212,212,213,OLP,1,4,3,,,,176.335575687742,-242.705098312484,274.06363729278,-122.02099292273998,242.705098312484,-176.335575687742,274.06363729278,-122.02099292273998,
213,213,214,ERP,1,5,3,,,,188.79611731495098,-233.143788437091,259.807621135331,-150.0,289.77774788672,-77.6457135307565,259.807621135331,-150.0,
214,214,215,ERP,1,8,3,,,,200.739181907657,-222.943447643218,62.37350724532761,-293.444280220142,298.356568610482,-31.358538980296306,62.37350724532761,-293.444280220142,
215,215,216,LLP,2,0,3,,,,150.0,-259.807621135332,-46.9303395120693,-296.306502178541,267.30195725651004,-136.197149921864,-46.9303395120693,-296.306502178541,
216,216,217,ERP,1,5,3,,,,212.132034355964,-212.132034355964,77.6457135307561,-289.777747886721,15.700786872882901,-299.588860426372,77.6457135307561,-289.777747886721,
217,217,218,OLP,2,0,3,,,,176.335575687742,-242.705098312484,274.06363729278,-122.02099292273998,242.705098312484,-176.335575687742,274.06363729278,-122.02099292273998,
218,218,219,OLP,1,6,3,,,,222.943447643218,-200.739181907658,188.79611731495098,-233.143788437091,176.335575687742,-242.705098312484,188.79611731495098,-233.143788437091,
219,219,220,ERP,2,0,3,,,,188.79611731495098,-233.143788437091,259.807621135331,-150.0,289.77774788672,-77.6457135307565,259.807621135331,-150.0,
220,220,221,LLP,2,0,3,,,,163.391710504508,-251.60117038362702,107.51038486359,-280.074127949161,92.70509831248421,-285.316954888546,107.51038486359,-280.074127949161,
221,221,222,LLP,1,6,3,,,,233.143788437091,-188.79611731495098,289.77774788672,-77.6457135307565,298.356568610482,-31.358538980296306,289.77774788672,-77.6457135307565,
222,222,223,ERP,2,0,3,,,,212.132034355964,-212.132034355964,77.6457135307561,-289.777747886721,15.700786872882901,-299.588860426372,77.6457135307561,-289.777747886721,
223,223,224,ERP,2,0,3,,,,200.739181907657,-222.943447643218,62.37350724532761,-293.444280220142,298.356568610482,-31.358538980296306,62.37350724532761,-293.444280220142,
224,224,225,LLP,1,2,3,,,,242.705098312484,-176.335575687742,46.9303395120692,-296.306502178541,280.07412794916,-107.51038486359,46.9303395120692,-296.306502178541,
225,225,226,OLP,2,0,3,,,,222.943447643218,-200.739181907658,188.79611731495098,-233.143788437091,176.335575687742,-242.705098312484,188.79611731495098,-233.143788437091,
226,226,227,ERP,1,2,3,,,,251.60117038362702,-163.391710504508,274.06363729278,-122.02099292273998,107.51038486359,-280.074127949161,274.06363729278,-122.02099292273998,
227,227,228,LLP,2,0,3,,,,242.705098312484,-176.335575687742,46.9303395120692,-296.306502178541,280.07412794916,-107.51038486359,46.9303395120692,-296.306502178541,
228,228,229,LLP,2,0,3,,,,233.143788437091,-188.79611731495098,289.77774788672,-77.6457135307565,298.356568610482,-31.358538980296306,289.77774788672,-77.6457135307565,
229,229,230,ERP,2,0,3,,,,251.60117038362702,-163.391710504508,274.06363729278,-122.02099292273998,107.51038486359,-280.074127949161,274.06363729278,-122.02099292273998,
230,230,231,BL,0,0,3,,,,259.8076211,150.0,,,,,,,
231,231,232,LLP,1,8,3,,,,259.807621135331,-150.0,150.0,-259.807621135332,285.316954888546,-92.7050983124843,150.0,-259.807621135332,
232,232,233,OLP,1,4,3,,,,267.30195725651004,-136.197149921864,289.77774788672,-77.6457135307565,299.588860426372,-15.7007868728833,289.77774788672,-77.6457135307565,
233,233,234,LLP,1,2,3,,,,274.06363729278,-122.02099292273998,299.588860426372,15.7007868728831,293.444280220142,62.37350724532779,299.588860426372,15.7007868728831,
234,234,235,LLP,1,8,3,,,,280.07412794916,-107.51038486359,300.0,-7.34788079488412e-14,298.356568610482,-31.358538980296306,300.0,-7.34788079488412e-14,
235,235,236,LLP,1,5,3,,,,285.316954888546,-92.7050983124843,280.074127949161,107.51038486359,212.132034355964,-212.132034355964,280.074127949161,107.51038486359,
236,236,237,LLP,2,0,3,,,,274.06363729278,-122.02099292273998,299.588860426372,15.7007868728831,293.444280220142,62.37350724532779,299.588860426372,15.7007868728831,
237,237,238,OLP,2,0,3,,,,267.30195725651004,-136.197149921864,289.77774788672,-77.6457135307565,299.588860426372,-15.7007868728833,289.77774788672,-77.6457135307565,
238,238,239,LLP,1,6,3,,,,289.77774788672,-77.6457135307565,299.588860426372,15.7007868728831,259.807621135332,150.0,299.588860426372,15.7007868728831,
239,239,240,ERP,1,6,3,,,,293.444280220142,-62.373507245328,176.335575687742,-242.705098312484,251.60117038362702,-163.391710504508,176.335575687742,-242.705098312484,
240,240,241,LLP,2,0,3,,,,259.807621135331,-150.0,150.0,-259.807621135332,285.316954888546,-92.7050983124843,150.0,-259.807621135332,
241,241,242,LLP,2,0,3,,,,285.316954888546,-92.7050983124843,280.074127949161,107.51038486359,212.132034355964,-212.132034355964,280.074127949161,107.51038486359,
242,242,243,ERP,1,5,3,,,,296.306502178541,-46.9303395120693,267.30195725651004,136.197149921864,299.588860426372,15.7007868728831,267.30195725651004,136.197149921864,
243,243,244,LLP,2,0,3,,,,280.07412794916,-107.51038486359,300.0,-7.34788079488412e-14,298.356568610482,-31.358538980296306,300.0,-7.34788079488412e-14,
244,244,245,ERP,1,4,3,,,,298.356568610482,-31.358538980296306,259.807621135331,-150.0,299.588860426372,15.7007868728831,259.807621135331,-150.0,
245,245,246,LLP,2,0,3,,,,289.77774788672,-77.6457135307565,299.588860426372,15.7007868728831,259.807621135332,150.0,299.588860426372,15.7007868728831,
246,246,247,ERP,2,0,3,,,,293.444280220142,-62.373507245328,176.335575687742,-242.705098312484,251.60117038362702,-163.391710504508,176.335575687742,-242.705098312484,
247,247,248,LLP,1,2,3,,,,299.588860426372,-15.7007868728833,289.77774788672,-77.6457135307565,200.739181907657,-222.943447643218,289.77774788672,-77.6457135307565,
248,248,249,ERP,2,0,3,,,,296.306502178541,-46.9303395120693,267.30195725651004,136.197149921864,299.588860426372,15.7007868728831,267.30195725651004,136.197149921864,
249,249,250,ERP,2,0,3,,,,298.356568610482,-31.358538980296306,259.807621135331,-150.0,299.588860426372,15.7007868728831,259.807621135331,-150.0,
250,250,251,LLP,2,0,3,,,,299.588860426372,-15.7007868728833,289.77774788672,-77.6457135307565,200.739181907657,-222.943447643218,289.77774788672,-77.6457135307565,
251,251,252,BL,0,0,3,,,,259.8076211,150.0,,,,,,,
