TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
80,3000,,4,LOC,FOIL,stimuli/fractals/150a.jpg,0.234375,0.4166666666666667,184.0,ERP,stimuli/fractals/150a.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/150a.jpg,stimuli/fractals/150c.jpg,stimuli/fractals/150b.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.390625,0.1388888888888889,0.234375,0.4166666666666667
81,5000,,4,LOC,FOIL,stimuli/fractals/142c.jpg,0.390625,-0.4166666666666667,156.0,LLP,stimuli/fractals/142c.jpg,-0.390625,0.1388888888888889,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,-0.390625,0.1388888888888889,-0.234375,0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,-0.4166666666666667
82,3000,,4,LOC,FOIL,stimuli/fractals/73c.jpg,0.390625,-0.1388888888888889,157.0,LLP,stimuli/fractals/73c.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/73c.jpg,stimuli/fractals/73a.jpg,stimuli/fractals/73b.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.390625,0.1388888888888889,0.390625,-0.1388888888888889
83,4000,,4,LOC,FOIL,stimuli/fractals/22c.jpg,-0.078125,-0.4166666666666667,159.0,LLP,stimuli/fractals/22c.jpg,0.234375,0.4166666666666667,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,0.234375,0.4166666666666667,0.078125,0.4166666666666667,0.234375,0.1388888888888889,-0.078125,-0.4166666666666667
84,2000,,4,LOC,TARGET,stimuli/fractals/149c.jpg,-0.078125,-0.1388888888888889,160.0,LLP,stimuli/fractals/149c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/149c.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149a.jpg,-0.078125,-0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.390625,0.4166666666666667
85,4000,,4,LOC,TARGET,stimuli/fractals/93c.jpg,-0.234375,0.1388888888888889,185.0,ERP,stimuli/fractals/93c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/93c.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93b.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.1388888888888889
86,2000,,4,LOC,FOIL,stimuli/fractals/54a.jpg,0.390625,-0.4166666666666667,166.0,LLP,stimuli/fractals/54a.jpg,0.078125,0.4166666666666667,stimuli/fractals/54a.jpg,stimuli/fractals/54b.jpg,stimuli/fractals/54c.jpg,0.078125,0.4166666666666667,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
87,1000,,4,LOC,TARGET,stimuli/fractals/71c.jpg,0.078125,-0.1388888888888889,168.0,LLP,stimuli/fractals/71c.jpg,0.078125,-0.1388888888888889,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,0.078125,-0.1388888888888889,0.078125,0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
88,8000,,4,LOC,LURE,stimuli/fractals/148b.jpg,0.078125,0.4166666666666667,172.0,LLP,stimuli/fractals/148b.jpg,0.234375,0.4166666666666667,stimuli/fractals/148b.jpg,stimuli/fractals/148c.jpg,stimuli/fractals/148a.jpg,0.234375,0.4166666666666667,0.234375,0.1388888888888889,0.078125,0.4166666666666667,-0.390625,-0.4166666666666667
89,3000,,4,LOC,LURE,stimuli/fractals/24c.jpg,0.078125,-0.1388888888888889,186.0,ERP,stimuli/fractals/24c.jpg,0.078125,-0.4166666666666667,stimuli/fractals/24c.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24a.jpg,0.078125,-0.4166666666666667,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,-0.234375,0.4166666666666667
90,3000,,4,LOC,LURE,stimuli/fractals/108a.jpg,-0.234375,-0.1388888888888889,173.0,LLP,stimuli/fractals/108a.jpg,-0.234375,0.1388888888888889,stimuli/fractals/108a.jpg,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.234375,-0.1388888888888889,0.390625,-0.1388888888888889
91,1000,,4,LOC,LURE,stimuli/fractals/119c.jpg,0.390625,0.1388888888888889,180.0,LLP,stimuli/fractals/119c.jpg,0.390625,0.4166666666666667,stimuli/fractals/119c.jpg,stimuli/fractals/119b.jpg,stimuli/fractals/119a.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667
92,4000,,4,LOC,TARGET,stimuli/fractals/33b.jpg,0.390625,-0.4166666666666667,191.0,LLP,stimuli/fractals/33b.jpg,0.390625,-0.4166666666666667,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33a.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,-0.1388888888888889
93,1000,,4,LOC,FOIL,stimuli/fractals/162a.jpg,0.390625,-0.4166666666666667,193.0,LLP,stimuli/fractals/162a.jpg,-0.390625,0.1388888888888889,stimuli/fractals/162a.jpg,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,-0.390625,0.1388888888888889,-0.390625,-0.1388888888888889,-0.390625,0.4166666666666667,0.390625,-0.4166666666666667
94,3000,,4,LOC,TARGET,stimuli/fractals/53b.jpg,-0.234375,-0.1388888888888889,196.0,LLP,stimuli/fractals/53b.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/53b.jpg,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,-0.234375,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,0.4166666666666667
95,1000,,4,LOC,LURE,stimuli/fractals/156a.jpg,-0.078125,-0.4166666666666667,197.0,LLP,stimuli/fractals/156a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/156a.jpg,stimuli/fractals/156c.jpg,stimuli/fractals/156b.jpg,-0.078125,-0.1388888888888889,-0.078125,0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
96,1000,,4,LOC,TARGET,stimuli/fractals/74c.jpg,-0.234375,0.4166666666666667,190.0,ERP,stimuli/fractals/74c.jpg,-0.234375,0.4166666666666667,stimuli/fractals/74c.jpg,stimuli/fractals/74a.jpg,stimuli/fractals/74b.jpg,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.390625,0.4166666666666667,0.234375,-0.4166666666666667
97,1000,,5,OBJ,FOIL,stimuli/fractals/94b.jpg,-0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
98,1000,,5,OBJ,LURE,stimuli/fractals/26c.jpg,0.078125,0.1388888888888889,211.0,ERP,stimuli/fractals/26a.jpg,0.078125,0.1388888888888889,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,0.078125,0.1388888888888889,0.078125,-0.1388888888888889,0.078125,0.4166666666666667,-0.390625,-0.4166666666666667
99,4000,,5,OBJ,TARGET,stimuli/fractals/135a.jpg,-0.078125,0.4166666666666667,202.0,OLP,stimuli/fractals/135a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/135a.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135b.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,0.078125,0.4166666666666667,0.390625,-0.4166666666666667
100,8000,,5,OBJ,FOIL,stimuli/fractals/103b.jpg,-0.390625,0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
101,6000,,5,OBJ,FOIL,stimuli/fractals/59b.jpg,-0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
102,500,,5,OBJ,LURE,stimuli/fractals/80b.jpg,-0.390625,-0.1388888888888889,212.0,ERP,stimuli/fractals/80c.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/80c.jpg,stimuli/fractals/80a.jpg,stimuli/fractals/80b.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.390625,0.1388888888888889,0.078125,0.4166666666666667
103,2000,,5,OBJ,TARGET,stimuli/fractals/29b.jpg,0.234375,-0.4166666666666667,216.0,ERP,stimuli/fractals/29b.jpg,0.234375,-0.4166666666666667,stimuli/fractals/29b.jpg,stimuli/fractals/29c.jpg,stimuli/fractals/29a.jpg,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
104,3000,,5,OBJ,FOIL,stimuli/fractals/68c.jpg,0.234375,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
105,3000,,5,OBJ,TARGET,stimuli/fractals/161b.jpg,-0.078125,-0.4166666666666667,203.0,OLP,stimuli/fractals/161b.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/161b.jpg,stimuli/fractals/161c.jpg,stimuli/fractals/161a.jpg,-0.078125,-0.4166666666666667,-0.078125,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
106,1000,,5,OBJ,FOIL,stimuli/fractals/55b.jpg,-0.390625,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
107,1000,,5,OBJ,TARGET,stimuli/fractals/144b.jpg,-0.390625,0.1388888888888889,222.0,ERP,stimuli/fractals/144b.jpg,-0.390625,0.1388888888888889,stimuli/fractals/144b.jpg,stimuli/fractals/144a.jpg,stimuli/fractals/144c.jpg,-0.390625,0.1388888888888889,-0.234375,0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,-0.4166666666666667
108,500,,5,OBJ,LURE,stimuli/fractals/85c.jpg,-0.390625,-0.1388888888888889,204.0,OLP,stimuli/fractals/85a.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/85a.jpg,stimuli/fractals/85b.jpg,stimuli/fractals/85c.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
109,2000,,5,OBJ,FOIL,stimuli/fractals/14a.jpg,-0.390625,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
110,2000,,5,OBJ,FOIL,stimuli/fractals/37b.jpg,-0.390625,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
111,1000,,5,OBJ,TARGET,stimuli/fractals/111b.jpg,0.390625,0.4166666666666667,205.0,OLP,stimuli/fractals/111b.jpg,0.390625,0.4166666666666667,stimuli/fractals/111b.jpg,stimuli/fractals/111c.jpg,stimuli/fractals/111a.jpg,0.390625,0.4166666666666667,0.390625,0.1388888888888889,0.234375,0.4166666666666667,-0.234375,-0.4166666666666667
112,1000,,5,OBJ,LURE,stimuli/fractals/15b.jpg,-0.234375,0.1388888888888889,223.0,ERP,stimuli/fractals/15c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/15c.jpg,stimuli/fractals/15a.jpg,stimuli/fractals/15b.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
113,2000,,5,OBJ,LURE,stimuli/fractals/163a.jpg,0.390625,-0.1388888888888889,210.0,OLP,stimuli/fractals/163b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/163b.jpg,stimuli/fractals/163c.jpg,stimuli/fractals/163a.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889
114,2000,,5,OBJ,TARGET,stimuli/fractals/128a.jpg,0.390625,0.1388888888888889,224.0,ERP,stimuli/fractals/128a.jpg,0.390625,0.1388888888888889,stimuli/fractals/128a.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,-0.1388888888888889,-0.390625,0.4166666666666667
115,2000,,5,OBJ,LURE,stimuli/fractals/155b.jpg,0.078125,0.4166666666666667,228.0,ERP,stimuli/fractals/155c.jpg,0.078125,0.4166666666666667,stimuli/fractals/155c.jpg,stimuli/fractals/155a.jpg,stimuli/fractals/155b.jpg,0.078125,0.4166666666666667,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,-0.390625,-0.4166666666666667
116,500,,5,OBJ,LURE,stimuli/fractals/145a.jpg,-0.234375,-0.4166666666666667,215.0,OLP,stimuli/fractals/145c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/145c.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
117,4000,,5,OBJ,FOIL,stimuli/fractals/96b.jpg,0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
118,2000,,5,OBJ,TARGET,stimuli/fractals/82a.jpg,0.078125,-0.1388888888888889,233.0,ERP,stimuli/fractals/82a.jpg,0.078125,-0.1388888888888889,stimuli/fractals/82a.jpg,stimuli/fractals/82c.jpg,stimuli/fractals/82b.jpg,0.078125,-0.1388888888888889,0.078125,0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,0.4166666666666667
119,1000,,5,OBJ,TARGET,stimuli/fractals/42c.jpg,0.234375,0.1388888888888889,220.0,OLP,stimuli/fractals/42c.jpg,0.234375,0.1388888888888889,stimuli/fractals/42c.jpg,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,0.234375,0.1388888888888889,0.234375,-0.1388888888888889,0.078125,0.1388888888888889,-0.234375,-0.4166666666666667
120,1000,,5,OBJ,LURE,stimuli/fractals/46c.jpg,-0.234375,-0.1388888888888889,226.0,OLP,stimuli/fractals/46a.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,stimuli/fractals/46c.jpg,-0.234375,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,-0.1388888888888889,0.234375,0.4166666666666667
121,3000,,6,LOC,TARGET,stimuli/fractals/51b.jpg,-0.234375,-0.4166666666666667,252.0,ERP,stimuli/fractals/51b.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/51b.jpg,stimuli/fractals/51c.jpg,stimuli/fractals/51a.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
122,3000,,6,LOC,LURE,stimuli/fractals/132a.jpg,-0.234375,0.4166666666666667,253.0,ERP,stimuli/fractals/132a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/132a.jpg,stimuli/fractals/132b.jpg,stimuli/fractals/132c.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
123,2000,,6,LOC,FOIL,stimuli/fractals/78b.jpg,-0.390625,-0.1388888888888889,251.0,LLP,stimuli/fractals/78b.jpg,0.234375,0.1388888888888889,stimuli/fractals/78b.jpg,stimuli/fractals/78c.jpg,stimuli/fractals/78a.jpg,0.234375,0.1388888888888889,0.078125,0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889
124,2000,,6,LOC,TARGET,stimuli/fractals/88a.jpg,0.234375,0.1388888888888889,255.0,ERP,stimuli/fractals/88a.jpg,0.234375,0.1388888888888889,stimuli/fractals/88a.jpg,stimuli/fractals/88c.jpg,stimuli/fractals/88b.jpg,0.234375,0.1388888888888889,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.234375,-0.4166666666666667
125,1000,,6,LOC,FOIL,stimuli/fractals/167b.jpg,-0.234375,-0.1388888888888889,254.0,LLP,stimuli/fractals/167b.jpg,0.390625,0.4166666666666667,stimuli/fractals/167b.jpg,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.234375,-0.1388888888888889
126,1000,,6,LOC,TARGET,stimuli/fractals/56b.jpg,-0.390625,0.4166666666666667,262.0,LLP,stimuli/fractals/56b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.390625,0.1388888888888889,0.390625,0.1388888888888889
127,1000,,6,LOC,FOIL,stimuli/fractals/77a.jpg,-0.390625,-0.4166666666666667,258.0,ERP,stimuli/fractals/77a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,0.390625,-0.1388888888888889,0.234375,-0.1388888888888889,0.390625,0.1388888888888889,-0.390625,-0.4166666666666667
128,1000,,6,LOC,LURE,stimuli/fractals/36b.jpg,0.234375,0.1388888888888889,265.0,LLP,stimuli/fractals/36b.jpg,0.234375,-0.1388888888888889,stimuli/fractals/36b.jpg,stimuli/fractals/36a.jpg,stimuli/fractals/36c.jpg,0.234375,-0.1388888888888889,0.390625,-0.1388888888888889,0.234375,0.1388888888888889,-0.234375,0.4166666666666667
129,2000,,6,LOC,LURE,stimuli/fractals/70b.jpg,-0.078125,-0.4166666666666667,264.0,ERP,stimuli/fractals/70b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,0.078125,-0.4166666666666667,0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
130,2000,,6,LOC,TARGET,stimuli/fractals/19b.jpg,0.390625,0.1388888888888889,266.0,LLP,stimuli/fractals/19b.jpg,0.390625,0.1388888888888889,stimuli/fractals/19b.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19c.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667
131,5000,,6,LOC,LURE,stimuli/fractals/44a.jpg,-0.078125,-0.4166666666666667,272.0,LLP,stimuli/fractals/44a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/44a.jpg,stimuli/fractals/44c.jpg,stimuli/fractals/44b.jpg,-0.234375,-0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667,0.234375,0.4166666666666667
132,2000,,6,LOC,TARGET,stimuli/fractals/5c.jpg,0.234375,-0.1388888888888889,281.0,ERP,stimuli/fractals/5c.jpg,0.234375,-0.1388888888888889,stimuli/fractals/5c.jpg,stimuli/fractals/5a.jpg,stimuli/fractals/5b.jpg,0.234375,-0.1388888888888889,0.234375,0.1388888888888889,0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667
133,1000,,6,LOC,TARGET,stimuli/fractals/112c.jpg,-0.078125,0.1388888888888889,273.0,LLP,stimuli/fractals/112c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,stimuli/fractals/112b.jpg,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,0.078125,0.1388888888888889,0.390625,-0.4166666666666667
134,4000,,6,LOC,TARGET,stimuli/fractals/117c.jpg,-0.390625,0.4166666666666667,274.0,LLP,stimuli/fractals/117c.jpg,-0.390625,0.4166666666666667,stimuli/fractals/117c.jpg,stimuli/fractals/117b.jpg,stimuli/fractals/117a.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.390625,0.1388888888888889,0.234375,-0.4166666666666667
135,2000,,6,LOC,LURE,stimuli/fractals/86c.jpg,-0.078125,0.1388888888888889,284.0,ERP,stimuli/fractals/86c.jpg,-0.078125,0.4166666666666667,stimuli/fractals/86c.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86b.jpg,-0.078125,0.4166666666666667,0.078125,0.4166666666666667,-0.078125,0.1388888888888889,0.390625,-0.4166666666666667
136,1000,,6,LOC,LURE,stimuli/fractals/157b.jpg,0.390625,0.4166666666666667,277.0,LLP,stimuli/fractals/157b.jpg,0.390625,0.1388888888888889,stimuli/fractals/157b.jpg,stimuli/fractals/157c.jpg,stimuli/fractals/157a.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.078125,-0.4166666666666667
137,2000,,6,LOC,LURE,stimuli/fractals/31c.jpg,0.390625,-0.1388888888888889,280.0,LLP,stimuli/fractals/31c.jpg,0.390625,-0.4166666666666667,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.234375,-0.1388888888888889
138,3000,,6,LOC,FOIL,stimuli/fractals/101a.jpg,0.390625,-0.4166666666666667,285.0,LLP,stimuli/fractals/101a.jpg,-0.390625,0.4166666666666667,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101b.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.390625,0.1388888888888889,0.390625,-0.4166666666666667
139,500,,6,LOC,FOIL,stimuli/fractals/49b.jpg,0.390625,-0.4166666666666667,289.0,LLP,stimuli/fractals/49b.jpg,-0.078125,0.1388888888888889,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,stimuli/fractals/49a.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.234375,0.1388888888888889,0.390625,-0.4166666666666667
140,5000,,6,LOC,TARGET,stimuli/fractals/30c.jpg,-0.078125,-0.1388888888888889,290.0,LLP,stimuli/fractals/30c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/30c.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
141,2000,,6,LOC,FOIL,stimuli/fractals/129b.jpg,0.390625,-0.4166666666666667,291.0,LLP,stimuli/fractals/129b.jpg,-0.078125,0.1388888888888889,stimuli/fractals/129b.jpg,stimuli/fractals/129a.jpg,stimuli/fractals/129c.jpg,-0.078125,0.1388888888888889,-0.078125,0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,-0.4166666666666667
142,1000,,6,LOC,LURE,stimuli/fractals/47a.jpg,-0.078125,-0.1388888888888889,292.0,LLP,stimuli/fractals/47a.jpg,-0.078125,0.1388888888888889,stimuli/fractals/47a.jpg,stimuli/fractals/47b.jpg,stimuli/fractals/47c.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,-0.4166666666666667
143,500,,6,LOC,FOIL,stimuli/fractals/136a.jpg,0.390625,0.4166666666666667,297.0,LLP,stimuli/fractals/136a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/136a.jpg,stimuli/fractals/136b.jpg,stimuli/fractals/136c.jpg,-0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,-0.390625,-0.4166666666666667,0.390625,0.4166666666666667
144,2000,,6,LOC,FOIL,stimuli/fractals/120b.jpg,-0.390625,-0.4166666666666667,295.0,ERP,stimuli/fractals/120b.jpg,0.078125,0.4166666666666667,stimuli/fractals/120b.jpg,stimuli/fractals/120a.jpg,stimuli/fractals/120c.jpg,0.078125,0.4166666666666667,0.234375,0.4166666666666667,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
