TASK,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
ENC,89,1000,2,2,OBJ,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,90,2000,2,2,OBJ,OLP,1,5,stimuli/fractals/84b.jpg,0.229951638,0.025154772,stimuli/fractals/84b.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84c.jpg,0.229951638,0.025154772,0.369407585,-0.263751183,-0.073589065,-0.168703385,-0.292617511,0.259100746
ENC,91,3000,2,2,OBJ,OLP,1,3,stimuli/fractals/30b.jpg,-0.358978802,0.179259989,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30c.jpg,-0.358978802,0.179259989,-0.3752415,-0.392563481,-0.170179979,-0.298981921,0.364845242,0.001563908
ENC,92,1000,2,2,OBJ,ERP,1,4,stimuli/fractals/86c.jpg,0.101865425,-0.164015306,stimuli/fractals/86c.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86b.jpg,0.101865425,-0.164015306,0.33097737,0.213048284,0.356831584,0.129097428,-0.318975119,0.411994229
ENC,93,1000,2,2,OBJ,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,94,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/106b.jpg,-0.152049015,0.402125425,stimuli/fractals/106c.jpg,stimuli/fractals/106b.jpg,stimuli/fractals/106a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,95,4000,2,2,OBJ,OLP,2,0,stimuli/fractals/30a.jpg,-0.358978802,0.179259989,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30c.jpg,-0.358978802,0.179259989,-0.3752415,-0.392563481,-0.170179979,-0.298981921,0.364845242,0.001563908
ENC,96,500,2,2,OBJ,OLP,2,0,stimuli/fractals/84a.jpg,0.229951638,0.025154772,stimuli/fractals/84b.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84c.jpg,0.229951638,0.025154772,0.369407585,-0.263751183,-0.073589065,-0.168703385,-0.292617511,0.259100746
ENC,97,1000,2,2,OBJ,ERP,2,0,stimuli/fractals/86c.jpg,0.101865425,-0.164015306,stimuli/fractals/86c.jpg,stimuli/fractals/86a.jpg,stimuli/fractals/86b.jpg,0.101865425,-0.164015306,0.33097737,0.213048284,0.356831584,0.129097428,-0.318975119,0.411994229
ENC,98,2000,2,2,OBJ,ERP,1,1,stimuli/fractals/74b.jpg,-0.381508345,0.130067735,stimuli/fractals/74b.jpg,stimuli/fractals/74a.jpg,stimuli/fractals/74c.jpg,-0.381508345,0.130067735,-0.389665669,-0.415758479,-0.149813808,-0.255886258,0.057864949,-0.167506158
ENC,99,3000,2,2,OBJ,OLP,1,1,stimuli/fractals/136a.jpg,0.028448977,0.03333413,stimuli/fractals/136a.jpg,stimuli/fractals/136b.jpg,stimuli/fractals/136c.jpg,0.028448977,0.03333413,0.297626861,0.143980711,-0.173626502,0.27819333,-0.386696899,-0.371299137
ENC,100,2000,2,2,OBJ,ERP,2,0,stimuli/fractals/74b.jpg,-0.381508345,0.130067735,stimuli/fractals/74b.jpg,stimuli/fractals/74a.jpg,stimuli/fractals/74c.jpg,-0.381508345,0.130067735,-0.389665669,-0.415758479,-0.149813808,-0.255886258,0.057864949,-0.167506158
ENC,101,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/136b.jpg,0.028448977,0.03333413,stimuli/fractals/136a.jpg,stimuli/fractals/136b.jpg,stimuli/fractals/136c.jpg,0.028448977,0.03333413,0.297626861,0.143980711,-0.173626502,0.27819333,-0.386696899,-0.371299137
ENC,102,1000,2,2,OBJ,OLP,1,1,stimuli/fractals/57c.jpg,0.081673672,-0.358439729,stimuli/fractals/57c.jpg,stimuli/fractals/57b.jpg,stimuli/fractals/57a.jpg,0.081673672,-0.358439729,0.220073414,0.168737216,0.104797279,0.104473881,-0.256861026,0.244924139
ENC,103,1000,2,2,OBJ,OLP,1,5,stimuli/fractals/42a.jpg,0.028559831,0.231643194,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,0.028559831,0.231643194,0.264273337,0.297977727,-0.071385529,-0.390727554,-0.318601411,-0.369717369
ENC,104,5000,2,2,OBJ,OLP,2,0,stimuli/fractals/57b.jpg,0.081673672,-0.358439729,stimuli/fractals/57c.jpg,stimuli/fractals/57b.jpg,stimuli/fractals/57a.jpg,0.081673672,-0.358439729,0.220073414,0.168737216,0.104797279,0.104473881,-0.256861026,0.244924139
ENC,105,5000,2,2,OBJ,ERP,1,5,stimuli/fractals/113b.jpg,-0.059080322,0.198932296,stimuli/fractals/113b.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113a.jpg,-0.059080322,0.198932296,-0.218697986,-0.36803008,0.052869992,-0.265139629,0.297707847,-0.387301514
ENC,106,1000,2,2,OBJ,OLP,1,5,stimuli/fractals/87a.jpg,0.082809854,0.077134797,stimuli/fractals/87a.jpg,stimuli/fractals/87c.jpg,stimuli/fractals/87b.jpg,0.082809854,0.077134797,0.148886765,-0.284352399,0.369855542,0.093776452,-0.385945035,-0.305584992
ENC,107,4000,2,2,OBJ,ERP,1,2,stimuli/fractals/91b.jpg,0.286744142,-0.088045032,stimuli/fractals/91b.jpg,stimuli/fractals/91a.jpg,stimuli/fractals/91c.jpg,0.286744142,-0.088045032,0.330482742,0.340851045,-0.057349919,-0.012818923,-0.240292993,0.136621002
ENC,108,500,2,2,OBJ,OLP,1,4,stimuli/fractals/1b.jpg,-0.13352088,-0.118640967,stimuli/fractals/1b.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,-0.13352088,-0.118640967,-0.289097513,0.238590157,-0.36556496,-0.138133206,0.317796351,0.148977353
ENC,109,3000,2,2,OBJ,OLP,2,0,stimuli/fractals/42b.jpg,0.028559831,0.231643194,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42c.jpg,0.028559831,0.231643194,0.264273337,0.297977727,-0.071385529,-0.390727554,-0.318601411,-0.369717369
ENC,110,1000,2,2,OBJ,ERP,2,0,stimuli/fractals/91b.jpg,0.286744142,-0.088045032,stimuli/fractals/91b.jpg,stimuli/fractals/91a.jpg,stimuli/fractals/91c.jpg,0.286744142,-0.088045032,0.330482742,0.340851045,-0.057349919,-0.012818923,-0.240292993,0.136621002
ENC,111,4000,2,2,OBJ,ERP,2,0,stimuli/fractals/113b.jpg,-0.059080322,0.198932296,stimuli/fractals/113b.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113a.jpg,-0.059080322,0.198932296,-0.218697986,-0.36803008,0.052869992,-0.265139629,0.297707847,-0.387301514
ENC,112,8000,2,2,OBJ,OLP,2,0,stimuli/fractals/87c.jpg,0.082809854,0.077134797,stimuli/fractals/87a.jpg,stimuli/fractals/87c.jpg,stimuli/fractals/87b.jpg,0.082809854,0.077134797,0.148886765,-0.284352399,0.369855542,0.093776452,-0.385945035,-0.305584992
ENC,113,2000,2,2,OBJ,OLP,2,0,stimuli/fractals/1c.jpg,-0.13352088,-0.118640967,stimuli/fractals/1b.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,-0.13352088,-0.118640967,-0.289097513,0.238590157,-0.36556496,-0.138133206,0.317796351,0.148977353
ENC,114,5000,2,2,OBJ,OLP,1,1,stimuli/fractals/71b.jpg,0.030854898,-0.089857233,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,stimuli/fractals/71c.jpg,0.030854898,-0.089857233,0.241126846,0.131463808,0.353611824,0.129879364,-0.366311016,0.369898103
ENC,115,2000,2,2,OBJ,OLP,1,3,stimuli/fractals/58c.jpg,0.178836786,0.041427856,stimuli/fractals/58c.jpg,stimuli/fractals/58b.jpg,stimuli/fractals/58a.jpg,0.178836786,0.041427856,0.390297317,-0.108629693,-0.103234156,0.314766174,-0.342832937,-0.233989717
ENC,116,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/71a.jpg,0.030854898,-0.089857233,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,stimuli/fractals/71c.jpg,0.030854898,-0.089857233,0.241126846,0.131463808,0.353611824,0.129879364,-0.366311016,0.369898103
ENC,117,3000,2,2,OBJ,ERP,1,4,stimuli/fractals/143a.jpg,-0.10252149,0.161945509,stimuli/fractals/143a.jpg,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,-0.10252149,0.161945509,-0.354434847,0.35996173,0.006274171,-0.367056366,0.325846604,-0.345217737
ENC,118,2000,2,2,OBJ,OLP,1,5,stimuli/fractals/32a.jpg,-0.028136779,0.15278898,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,-0.028136779,0.15278898,-0.308555512,0.013605144,-0.104165939,-0.211419295,0.378131469,-0.302524626
ENC,119,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/58b.jpg,0.178836786,0.041427856,stimuli/fractals/58c.jpg,stimuli/fractals/58b.jpg,stimuli/fractals/58a.jpg,0.178836786,0.041427856,0.390297317,-0.108629693,-0.103234156,0.314766174,-0.342832937,-0.233989717
ENC,120,3000,2,2,OBJ,OLP,1,4,stimuli/fractals/162a.jpg,0.388148978,-0.3984646,stimuli/fractals/162a.jpg,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,0.388148978,-0.3984646,0.217727811,0.069277262,0.066093136,-0.11923492,-0.268058608,0.105156951
ENC,121,2000,2,2,OBJ,OLP,1,4,stimuli/fractals/22a.jpg,-0.182369121,0.093751305,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22c.jpg,-0.182369121,0.093751305,-0.368329099,-0.12080581,-0.022265862,0.393333015,0.304694577,0.37978381
ENC,122,2000,2,2,OBJ,ERP,2,0,stimuli/fractals/143a.jpg,-0.10252149,0.161945509,stimuli/fractals/143a.jpg,stimuli/fractals/143c.jpg,stimuli/fractals/143b.jpg,-0.10252149,0.161945509,-0.354434847,0.35996173,0.006274171,-0.367056366,0.325846604,-0.345217737
ENC,123,1000,2,2,OBJ,ERP,1,3,stimuli/fractals/163b.jpg,-0.126176887,0.146327588,stimuli/fractals/163b.jpg,stimuli/fractals/163a.jpg,stimuli/fractals/163c.jpg,-0.126176887,0.146327588,-0.354049513,-0.324618752,-0.371350455,0.361853357,0.301797501,-0.399381078
ENC,124,3000,2,2,OBJ,OLP,2,0,stimuli/fractals/32c.jpg,-0.028136779,0.15278898,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,-0.028136779,0.15278898,-0.308555512,0.013605144,-0.104165939,-0.211419295,0.378131469,-0.302524626
ENC,125,2000,2,2,OBJ,OLP,2,0,stimuli/fractals/162b.jpg,0.388148978,-0.3984646,stimuli/fractals/162a.jpg,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,0.388148978,-0.3984646,0.217727811,0.069277262,0.066093136,-0.11923492,-0.268058608,0.105156951
ENC,126,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/22b.jpg,-0.182369121,0.093751305,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22c.jpg,-0.182369121,0.093751305,-0.368329099,-0.12080581,-0.022265862,0.393333015,0.304694577,0.37978381
ENC,127,1000,2,2,OBJ,ERP,2,0,stimuli/fractals/163b.jpg,-0.126176887,0.146327588,stimuli/fractals/163b.jpg,stimuli/fractals/163a.jpg,stimuli/fractals/163c.jpg,-0.126176887,0.146327588,-0.354049513,-0.324618752,-0.371350455,0.361853357,0.301797501,-0.399381078
ENC,128,2000,2,2,OBJ,ERP,1,3,stimuli/fractals/138a.jpg,0.040036766,0.404518211,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,0.040036766,0.404518211,0.264861107,0.083877875,0.165304586,-0.111796501,-0.244036667,-0.291273935
ENC,129,2000,2,2,OBJ,ERP,1,4,stimuli/fractals/13c.jpg,0.289747709,0.10050394,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,0.289747709,0.10050394,0.148623058,-0.256839523,0.035760857,-0.276656155,-0.194436503,0.311995731
ENC,130,1000,2,2,OBJ,OLP,1,6,stimuli/fractals/83a.jpg,-0.181884539,-0.390922747,stimuli/fractals/83a.jpg,stimuli/fractals/83c.jpg,stimuli/fractals/83b.jpg,-0.181884539,-0.390922747,-0.266963298,0.169744383,-0.137563008,0.078901205,0.388843427,-0.129454345
ENC,131,3000,2,2,OBJ,OLP,1,3,stimuli/fractals/64a.jpg,0.08165565,-0.184668929,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,0.08165565,-0.184668929,0.309043406,-0.202631602,0.208004087,0.2677152,-0.351108667,0.381678574
ENC,132,1000,2,2,OBJ,ERP,2,0,stimuli/fractals/138a.jpg,0.040036766,0.404518211,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,0.040036766,0.404518211,0.264861107,0.083877875,0.165304586,-0.111796501,-0.244036667,-0.291273935
ENC,133,3000,2,2,OBJ,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,134,1000,2,2,OBJ,ERP,2,0,stimuli/fractals/13c.jpg,-0.152049015,0.402125425,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13b.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,135,6000,2,2,OBJ,OLP,2,0,stimuli/fractals/64b.jpg,0.08165565,-0.184668929,stimuli/fractals/64a.jpg,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,0.08165565,-0.184668929,0.309043406,-0.202631602,0.208004087,0.2677152,-0.351108667,0.381678574
ENC,136,3000,2,2,OBJ,OLP,1,2,stimuli/fractals/169b.jpg,-0.207777081,0.357722206,stimuli/fractals/169b.jpg,stimuli/fractals/169a.jpg,stimuli/fractals/169c.jpg,-0.207777081,0.357722206,-0.2571477,-0.149917397,0.036105746,-0.081925075,0.299639134,-0.106313533
ENC,137,4000,2,2,OBJ,OLP,2,0,stimuli/fractals/83c.jpg,-0.181884539,-0.390922747,stimuli/fractals/83a.jpg,stimuli/fractals/83c.jpg,stimuli/fractals/83b.jpg,-0.181884539,-0.390922747,-0.266963298,0.169744383,-0.137563008,0.078901205,0.388843427,-0.129454345
ENC,138,3000,2,2,OBJ,ERP,1,2,stimuli/fractals/52b.jpg,-0.331957843,0.397577884,stimuli/fractals/52b.jpg,stimuli/fractals/52c.jpg,stimuli/fractals/52a.jpg,-0.331957843,0.397577884,-0.300768807,-0.063886702,-0.29675205,-0.056852878,0.328275,0.263468263
ENC,139,7000,2,2,OBJ,OLP,2,0,stimuli/fractals/169a.jpg,-0.207777081,0.357722206,stimuli/fractals/169b.jpg,stimuli/fractals/169a.jpg,stimuli/fractals/169c.jpg,-0.207777081,0.357722206,-0.2571477,-0.149917397,0.036105746,-0.081925075,0.299639134,-0.106313533
ENC,140,6000,2,2,OBJ,ERP,1,2,stimuli/fractals/157b.jpg,-0.043488558,-0.1273436,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,-0.043488558,-0.1273436,0.099032113,-0.414656324,-0.255319907,-0.138079994,0.371029641,0.322025657
ENC,141,2000,2,2,OBJ,ERP,2,0,stimuli/fractals/52b.jpg,-0.331957843,0.397577884,stimuli/fractals/52b.jpg,stimuli/fractals/52c.jpg,stimuli/fractals/52a.jpg,-0.331957843,0.397577884,-0.300768807,-0.063886702,-0.29675205,-0.056852878,0.328275,0.263468263
ENC,142,3000,2,2,OBJ,OLP,1,6,stimuli/fractals/67a.jpg,-0.306545701,0.103466975,stimuli/fractals/67a.jpg,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,-0.306545701,0.103466975,-0.085521527,0.149307295,-0.110113466,-0.387702517,0.387702659,0.218715722
ENC,143,6000,2,2,OBJ,ERP,2,0,stimuli/fractals/157b.jpg,-0.043488558,-0.1273436,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,-0.043488558,-0.1273436,0.099032113,-0.414656324,-0.255319907,-0.138079994,0.371029641,0.322025657
ENC,144,2000,2,2,OBJ,OLP,1,1,stimuli/fractals/107a.jpg,-0.177264608,0.354880638,stimuli/fractals/107a.jpg,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,-0.177264608,0.354880638,-0.355067603,-0.139947678,-0.327873036,0.024113493,0.183046641,-0.203454275
ENC,145,1000,2,2,OBJ,OLP,1,6,stimuli/fractals/104b.jpg,-0.365261128,-0.137782478,stimuli/fractals/104b.jpg,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,-0.365261128,-0.137782478,-0.329471497,0.270397921,-0.281919195,0.248132459,0.1260268,-0.192103892
ENC,146,2000,2,2,OBJ,OLP,2,0,stimuli/fractals/107b.jpg,-0.177264608,0.354880638,stimuli/fractals/107a.jpg,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,-0.177264608,0.354880638,-0.355067603,-0.139947678,-0.327873036,0.024113493,0.183046641,-0.203454275
ENC,147,1000,2,2,OBJ,OLP,1,2,stimuli/fractals/93b.jpg,-0.056480257,0.046339692,stimuli/fractals/93b.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,-0.056480257,0.046339692,-0.08640103,-0.358526074,-0.213960179,-0.282059405,0.39021196,-0.342010179
ENC,148,3000,2,2,OBJ,OLP,1,2,stimuli/fractals/59b.jpg,-0.332103436,-0.089093117,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,-0.332103436,-0.089093117,-0.122945834,-0.330329132,-0.221873071,0.373908619,0.24567865,0.333284296
ENC,149,2000,2,2,OBJ,OLP,2,0,stimuli/fractals/67b.jpg,-0.306545701,0.103466975,stimuli/fractals/67a.jpg,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,-0.306545701,0.103466975,-0.085521527,0.149307295,-0.110113466,-0.387702517,0.387702659,0.218715722
ENC,150,500,2,2,OBJ,OLP,2,0,stimuli/fractals/93a.jpg,-0.056480257,0.046339692,stimuli/fractals/93b.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,-0.056480257,0.046339692,-0.08640103,-0.358526074,-0.213960179,-0.282059405,0.39021196,-0.342010179
ENC,151,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/59a.jpg,-0.332103436,-0.089093117,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,-0.332103436,-0.089093117,-0.122945834,-0.330329132,-0.221873071,0.373908619,0.24567865,0.333284296
ENC,152,1000,2,2,OBJ,OLP,2,0,stimuli/fractals/104a.jpg,-0.365261128,-0.137782478,stimuli/fractals/104b.jpg,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,-0.365261128,-0.137782478,-0.329471497,0.270397921,-0.281919195,0.248132459,0.1260268,-0.192103892
ENC,153,500,3,3,LOC,LLP,1,6,stimuli/fractals/36a.jpg,-0.371131761,-0.210997189,stimuli/fractals/36a.jpg,stimuli/fractals/36b.jpg,stimuli/fractals/36c.jpg,-0.371131761,-0.210997189,-0.164078055,-0.404821758,-0.156175938,-0.415574121,0.025198097,0.37107655
ENC,154,1000,3,3,LOC,ERP,1,1,stimuli/fractals/116a.jpg,0.178816761,-0.113965836,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,0.178816761,-0.113965836,-0.023732663,-0.413070511,0.05476884,0.363877032,-0.243429231,0.332523331
ENC,155,8000,3,3,LOC,LLP,1,5,stimuli/fractals/101b.jpg,0.071064338,-0.308499619,stimuli/fractals/101b.jpg,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,0.071064338,-0.308499619,0.344143527,-0.105781295,-0.017141181,0.287731825,-0.273819267,0.277883368
ENC,156,3000,3,3,LOC,ERP,2,0,stimuli/fractals/116a.jpg,0.178816761,-0.113965836,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,0.178816761,-0.113965836,-0.023732663,-0.413070511,0.05476884,0.363877032,-0.243429231,0.332523331
ENC,157,2000,3,3,LOC,ERP,1,5,stimuli/fractals/103b.jpg,-0.336779951,-0.283807093,stimuli/fractals/103b.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103c.jpg,-0.336779951,-0.283807093,-0.34752686,0.182097115,-0.18659196,0.025096566,0.268690106,0.372535132
ENC,158,3000,3,3,LOC,LLP,1,3,stimuli/fractals/160a.jpg,-0.136824524,0.010710908,stimuli/fractals/160a.jpg,stimuli/fractals/160b.jpg,stimuli/fractals/160c.jpg,-0.136824524,0.010710908,-0.327301215,0.360133174,-0.385777739,0.268460774,0.354964361,0.278377968
ENC,159,2000,3,3,LOC,ERP,1,4,stimuli/fractals/53a.jpg,0.246128983,-0.322348565,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,0.246128983,-0.322348565,0.074348391,0.000477854,0.186209228,0.140020051,-0.360976679,0.327854315
ENC,160,1000,3,3,LOC,LLP,2,0,stimuli/fractals/36a.jpg,-0.164078055,-0.404821758,stimuli/fractals/36a.jpg,stimuli/fractals/36b.jpg,stimuli/fractals/36c.jpg,-0.371131761,-0.210997189,-0.164078055,-0.404821758,-0.156175938,-0.415574121,0.025198097,0.37107655
ENC,161,3000,3,3,LOC,LLP,2,0,stimuli/fractals/101b.jpg,0.344143527,-0.105781295,stimuli/fractals/101b.jpg,stimuli/fractals/101a.jpg,stimuli/fractals/101c.jpg,0.071064338,-0.308499619,0.344143527,-0.105781295,-0.017141181,0.287731825,-0.273819267,0.277883368
ENC,162,3000,3,3,LOC,LLP,2,0,stimuli/fractals/160a.jpg,-0.327301215,0.360133174,stimuli/fractals/160a.jpg,stimuli/fractals/160b.jpg,stimuli/fractals/160c.jpg,-0.136824524,0.010710908,-0.327301215,0.360133174,-0.385777739,0.268460774,0.354964361,0.278377968
ENC,163,2000,3,3,LOC,ERP,2,0,stimuli/fractals/103b.jpg,-0.336779951,-0.283807093,stimuli/fractals/103b.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103c.jpg,-0.336779951,-0.283807093,-0.34752686,0.182097115,-0.18659196,0.025096566,0.268690106,0.372535132
ENC,164,4000,3,3,LOC,ERP,2,0,stimuli/fractals/53a.jpg,0.246128983,-0.322348565,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,0.246128983,-0.322348565,0.074348391,0.000477854,0.186209228,0.140020051,-0.360976679,0.327854315
ENC,165,3000,3,3,LOC,LLP,1,1,stimuli/fractals/33a.jpg,0.295212417,-0.170680362,stimuli/fractals/33a.jpg,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,0.295212417,-0.170680362,0.28153983,0.416190074,0.02489956,-0.036290784,-0.190360248,0.339566333
ENC,166,5000,3,3,LOC,LLP,1,1,stimuli/fractals/108c.jpg,-0.106332098,0.336867858,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,-0.106332098,0.336867858,-0.227949464,-0.009577881,-0.36759149,-0.051076587,0.332540225,-0.32755883
ENC,167,1000,3,3,LOC,LLP,2,0,stimuli/fractals/33a.jpg,0.28153983,0.416190074,stimuli/fractals/33a.jpg,stimuli/fractals/33b.jpg,stimuli/fractals/33c.jpg,0.295212417,-0.170680362,0.28153983,0.416190074,0.02489956,-0.036290784,-0.190360248,0.339566333
ENC,168,3000,3,3,LOC,LLP,2,0,stimuli/fractals/108c.jpg,-0.227949464,-0.009577881,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,-0.106332098,0.336867858,-0.227949464,-0.009577881,-0.36759149,-0.051076587,0.332540225,-0.32755883
ENC,169,6000,3,3,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,170,2000,3,3,LOC,LLP,1,3,stimuli/fractals/55a.jpg,0.13217656,0.288620368,stimuli/fractals/55a.jpg,stimuli/fractals/55b.jpg,stimuli/fractals/55c.jpg,0.13217656,0.288620368,0.32383683,-0.16786822,0.0961952,-0.109385633,-0.260208975,-0.378240431
ENC,171,3000,3,3,LOC,LLP,1,4,stimuli/fractals/156c.jpg,0.337723879,-0.252432096,stimuli/fractals/156c.jpg,stimuli/fractals/156a.jpg,stimuli/fractals/156b.jpg,0.337723879,-0.252432096,0.295649125,0.211365315,0.000796435,-0.079196504,-0.355059807,-0.024391853
ENC,172,2000,3,3,LOC,ERP,1,4,stimuli/fractals/119b.jpg,-0.01094063,0.073027983,stimuli/fractals/119b.jpg,stimuli/fractals/119c.jpg,stimuli/fractals/119a.jpg,-0.01094063,0.073027983,-0.165403317,-0.374417111,-0.347528438,0.143967216,0.379191525,-0.416349632
ENC,173,1000,3,3,LOC,ERP,1,6,stimuli/fractals/129b.jpg,0.123088694,-0.215595581,stimuli/fractals/129b.jpg,stimuli/fractals/129c.jpg,stimuli/fractals/129a.jpg,0.123088694,-0.215595581,0.289118901,0.092506817,0.242913852,0.130943065,-0.223040659,0.377741823
ENC,174,1000,3,3,LOC,LLP,2,0,stimuli/fractals/55a.jpg,0.32383683,-0.16786822,stimuli/fractals/55a.jpg,stimuli/fractals/55b.jpg,stimuli/fractals/55c.jpg,0.13217656,0.288620368,0.32383683,-0.16786822,0.0961952,-0.109385633,-0.260208975,-0.378240431
ENC,175,3000,3,3,LOC,ERP,1,5,stimuli/fractals/131a.jpg,-0.332634233,-0.022185119,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,-0.332634233,-0.022185119,-0.233497389,0.411137486,-0.018882044,-0.029816881,0.216676621,0.050287227
ENC,176,1000,3,3,LOC,LLP,2,0,stimuli/fractals/156c.jpg,0.295649125,0.211365315,stimuli/fractals/156c.jpg,stimuli/fractals/156a.jpg,stimuli/fractals/156b.jpg,0.337723879,-0.252432096,0.295649125,0.211365315,0.000796435,-0.079196504,-0.355059807,-0.024391853
ENC,177,7000,3,3,LOC,ERP,2,0,stimuli/fractals/119b.jpg,-0.01094063,0.073027983,stimuli/fractals/119b.jpg,stimuli/fractals/119c.jpg,stimuli/fractals/119a.jpg,-0.01094063,0.073027983,-0.165403317,-0.374417111,-0.347528438,0.143967216,0.379191525,-0.416349632
